,size_mb,price,rating_count_tot,user_rating,prime_genre,sup_devices.num,lang.num,free_vs_paid,min_profit
3598,48.61,2.99,39,4.0,Games,37,1,paid,116.61000000000001
3599,582.19,3.99,42,3.5,Entertainment,38,7,paid,167.58
3600,57.52,1.99,53,3.0,Utilities,37,1,paid,105.47
3601,77.22,0.99,106,3.0,Social Networking,38,5,paid,104.94
3602,691.85,0.0,87,4.0,Games,37,6,free,0.0
3603,317.42,4.99,171,4.5,Games,38,1,paid,853.2900000000001
3604,3358.1,4.99,235,4.0,Games,25,6,paid,1172.65
3605,167.36,3.99,33,3.5,Music,24,1,paid,131.67000000000002
3606,83.42,0.0,23,4.0,Lifestyle,38,2,free,0.0
3607,164.69,4.99,1976,4.5,Business,37,14,paid,9860.24
3608,994.33,0.0,8596,4.5,Games,37,15,free,0.0
3609,147.17,0.0,33808,4.0,Games,37,11,free,0.0
3610,69.11,0.0,828,4.5,Productivity,37,1,free,0.0
3611,130.86,0.0,147,4.0,Social Networking,37,2,free,0.0
3612,66.19,0.99,1094,4.5,Games,38,5,paid,1083.06
3613,37.51,0.0,28754,4.5,Games,40,1,free,0.0
3614,53.64,0.0,7,4.5,Utilities,37,1,free,0.0
3615,153.57,0.0,6841,4.5,Games,37,15,free,0.0
3616,40.24,0.0,27750,5.0,Utilities,37,5,free,0.0
3617,67.09,0.99,0,0.0,Games,40,3,paid,0.0
3618,111.72,9.99,0,0.0,Education,37,1,paid,0.0
3619,8.89,0.99,29,4.0,Photo & Video,37,1,paid,28.71
3620,99.41,0.0,22444,4.5,Games,37,46,free,0.0
3621,2211.29,4.99,1510,3.5,Games,38,1,paid,7534.900000000001
3622,112.47,0.0,6379,4.5,Games,25,11,free,0.0
3623,111.82,0.0,23735,4.5,Games,38,1,free,0.0
3624,146.97,0.0,10159,5.0,Games,38,1,free,0.0
3625,621.73,0.99,1331,4.5,Games,37,8,paid,1317.69
3626,42.16,0.0,0,0.0,Reference,37,1,free,0.0
3627,123.21,0.0,1018,4.0,Games,38,1,free,0.0
3628,1141.53,3.99,510,4.5,Games,37,9,paid,2034.9
3629,1365.51,3.99,715,4.5,Games,37,8,paid,2852.8500000000004
3630,855.09,3.99,110,4.0,Games,25,8,paid,438.90000000000003
3631,152.07,3.99,1187,5.0,Food & Drink,37,2,paid,4736.13
3632,51.13,0.0,1934,4.5,Games,37,1,free,0.0
3633,288.27,2.99,64,4.0,Games,38,1,paid,191.36
3634,21.1,0.0,0,0.0,Games,37,2,free,0.0
3635,168.5,0.0,5,4.5,Games,40,1,free,0.0
3636,72.46,0.99,1,5.0,Games,38,1,paid,0.99
3637,196.71,9.99,439,5.0,Games,37,1,paid,4385.61
3638,71.46,2.99,118,4.5,Health & Fitness,38,2,paid,352.82000000000005
3639,1206.39,4.99,756,4.0,Games,37,1,paid,3772.44
3640,233.44,0.0,0,0.0,Games,37,1,free,0.0
3641,62.14,0.99,24,1.5,Photo & Video,38,1,paid,23.759999999999998
3642,256.19,4.99,380,3.5,Games,37,8,paid,1896.2
3643,88.75,0.0,78412,4.5,Games,37,9,free,0.0
3644,94.72,0.0,7527,5.0,Games,38,10,free,0.0
3645,959.65,0.0,899,4.5,Games,37,5,free,0.0
3646,100.27,0.99,100,3.5,Games,43,1,paid,99.0
3647,255.19,0.0,2922,4.5,Games,37,12,free,0.0
3648,15.62,0.0,464,4.5,Business,40,2,free,0.0
3649,407.9,14.99,2523,4.5,Games,37,12,paid,37819.770000000004
3650,64.12,0.0,1902,4.0,Games,38,1,free,0.0
3651,1341.74,0.99,244,4.0,Games,35,17,paid,241.56
3652,29.14,0.99,60,4.0,Games,40,16,paid,59.4
3653,28.32,1.99,21347,4.5,Games,37,6,paid,42480.53
3654,28.08,0.0,0,0.0,Finance,38,2,free,0.0
3655,26.71,0.0,0,0.0,Finance,38,1,free,0.0
3656,83.73,0.99,1,5.0,Games,37,3,paid,0.99
3657,231.71,0.99,115,4.5,Games,37,1,paid,113.85
3658,90.63,2.99,545,4.5,Games,37,1,paid,1629.5500000000002
3659,164.56,2.99,823,4.5,Games,37,10,paid,2460.77
3660,110.72,0.99,381,4.5,Games,40,1,paid,377.19
3661,53.17,0.0,0,0.0,Navigation,37,1,free,0.0
3662,112.06,0.0,602,3.5,Games,37,8,free,0.0
3663,48.22,1.99,115,4.0,Photo & Video,38,1,paid,228.85
3664,240.42,0.99,14,4.5,Games,40,1,paid,13.86
3665,218.89,0.99,3093,4.5,Games,38,6,paid,3062.07
3666,146.51,0.0,277,5.0,Games,37,11,free,0.0
3667,70.81,0.0,10,3.5,Finance,38,2,free,0.0
3668,115.72,0.0,24,3.5,Sports,38,4,free,0.0
3669,152.85,0.0,71,3.5,Games,38,5,free,0.0
3670,6.2,0.0,144,3.0,Games,40,1,free,0.0
3671,14.42,1.99,11,3.5,Photo & Video,37,6,paid,21.89
3672,8.83,0.0,4736,5.0,Productivity,38,1,free,0.0
3673,36.2,2.99,92,4.5,Games,43,1,paid,275.08000000000004
3674,261.11,0.0,26,3.0,Games,40,3,free,0.0
3675,670.48,0.0,6325,4.0,Games,38,15,free,0.0
3676,174.79,0.0,505,4.5,Games,38,11,free,0.0
3677,129.59,0.99,15,4.5,Games,38,1,paid,14.85
3678,186.36,0.0,0,0.0,Games,38,1,free,0.0
3679,56.42,0.99,7,4.5,Education,40,3,paid,6.93
3680,165.46,0.99,27,4.0,Games,38,1,paid,26.73
3681,88.52,0.99,25,5.0,Games,40,1,paid,24.75
3682,610.92,0.0,952,4.0,Games,38,14,free,0.0
3683,40.51,0.0,142,4.0,Health & Fitness,37,1,free,0.0
3684,21.04,0.0,7,4.5,Games,38,1,free,0.0
3685,43.66,4.99,0,0.0,Navigation,40,2,paid,0.0
3686,72.92,0.0,1619,4.5,Games,40,6,free,0.0
3687,60.09,0.0,2912,5.0,Games,38,8,free,0.0
3688,25.64,0.0,9152,4.5,Social Networking,37,1,free,0.0
3689,104.04,0.0,1142,4.5,Games,38,1,free,0.0
3690,45.69,0.99,165,3.0,Games,37,1,paid,163.35
3691,239.33,2.99,75,4.5,Education,40,16,paid,224.25000000000003
3692,210.71,0.0,604,4.5,Games,38,1,free,0.0
3693,15.52,0.0,11977,4.5,Photo & Video,37,1,free,0.0
3694,170.71,0.0,20064,4.5,Games,38,1,free,0.0
3695,104.82,0.0,38424,4.5,Shopping,37,16,free,0.0
3696,49.03,0.0,0,0.0,Weather,37,1,free,0.0
3697,57.07,0.0,2901,5.0,Health & Fitness,37,12,free,0.0
3698,139.42,0.0,6,4.5,Games,40,1,free,0.0
3699,69.16,0.0,0,0.0,Lifestyle,38,2,free,0.0
3700,66.64,0.0,1047,4.0,Music,37,9,free,0.0
3701,85.33,0.0,30,2.5,Games,37,1,free,0.0
3702,44.11,0.99,2,3.0,Games,37,1,paid,1.98
3703,169.93,0.0,3594,4.0,Games,38,22,free,0.0
3704,235.87,0.0,1204,5.0,Games,38,2,free,0.0
3705,149.73,0.99,206,4.5,Games,40,1,paid,203.94
3706,48.87,1.99,0,0.0,Education,37,1,paid,0.0
3707,74.12,0.0,1395,4.5,Education,38,1,free,0.0
3708,121.71,0.0,546,4.0,Entertainment,37,33,free,0.0
3709,55.24,0.0,2246,4.5,Photo & Video,37,17,free,0.0
3710,59.37,0.0,0,0.0,Games,38,6,free,0.0
3711,62.09,0.0,0,0.0,Games,40,1,free,0.0
3712,28.61,0.0,0,0.0,Games,37,2,free,0.0
3713,316.74,2.99,3571,4.5,Education,39,18,paid,10677.29
3714,31.49,0.0,0,0.0,Finance,38,2,free,0.0
3715,231.31,0.0,41,4.0,Games,38,15,free,0.0
3716,116.27,0.99,721,4.0,Games,43,1,paid,713.79
3717,166.52,0.0,19,3.0,Social Networking,37,4,free,0.0
3718,571.0,0.99,8,4.0,Games,37,8,paid,7.92
3719,122.47,0.0,14673,4.5,Games,40,1,free,0.0
3720,140.64,0.0,572,4.5,Games,40,10,free,0.0
3721,134.26,0.0,5,4.0,Games,38,1,free,0.0
3722,230.16,0.0,0,0.0,Games,40,1,free,0.0
3723,107.65,0.0,0,0.0,Utilities,37,5,free,0.0
3724,128.81,0.0,3180,4.5,Games,38,14,free,0.0
3725,84.46,0.0,353,3.5,Travel,37,3,free,0.0
3726,97.27,0.0,0,0.0,Games,38,1,free,0.0
3727,180.56,0.0,4638,4.5,Games,37,18,free,0.0
3728,67.54,0.0,0,0.0,Entertainment,38,1,free,0.0
3729,73.68,3.99,0,0.0,Games,38,2,paid,0.0
3730,1578.12,2.99,1010,4.0,Games,38,10,paid,3019.9
3731,83.16,4.99,1085,4.0,Productivity,37,7,paid,5414.150000000001
3732,56.75,3.99,1014,4.5,Health & Fitness,37,11,paid,4045.86
3733,485.09,9.99,454,4.0,Music,37,1,paid,4535.46
3734,2.4,1.99,0,0.0,Productivity,38,13,paid,0.0
3735,37.87,0.0,392,4.5,Business,38,22,free,0.0
3736,235.85,2.99,114,4.0,Games,40,7,paid,340.86
3737,86.93,0.0,2619,3.5,Utilities,37,50,free,0.0
3738,248.57,0.0,121,3.5,Entertainment,37,1,free,0.0
3739,316.76,1.99,77,4.5,Games,37,1,paid,153.23
3740,10.44,0.0,7197,4.0,Games,38,1,free,0.0
3741,628.61,0.0,3000,4.0,Games,24,11,free,0.0
3742,261.97,1.99,99,4.5,Photo & Video,37,13,paid,197.01
3743,293.41,0.0,444,4.5,Games,40,1,free,0.0
3744,53.81,3.99,198,4.5,Photo & Video,37,10,paid,790.0200000000001
3745,560.11,0.0,3375,4.5,Games,38,1,free,0.0
3746,44.88,0.0,398,3.5,Social Networking,37,1,free,0.0
3747,1118.59,0.0,199396,4.5,Games,38,5,free,0.0
3748,42.53,0.0,37,2.0,News,37,1,free,0.0
3749,194.91,0.0,11955,4.5,Photo & Video,37,33,free,0.0
3750,77.94,1.99,1364,4.5,Games,37,1,paid,2714.36
3751,33.77,0.0,2535,4.0,Social Networking,37,1,free,0.0
3752,65.03,0.0,809,4.5,Entertainment,37,1,free,0.0
3753,155.59,0.99,288,4.0,Games,40,1,paid,285.12
3754,104.06,2.99,14,5.0,Photo & Video,37,31,paid,41.86
3755,28.0,1.99,23,1.5,Utilities,37,1,paid,45.77
3756,32.62,0.0,126,4.0,Games,37,6,free,0.0
3757,73.58,1.99,180,3.5,Health & Fitness,40,1,paid,358.2
3758,235.85,3.99,43,4.5,Education,37,1,paid,171.57000000000002
3759,88.5,0.0,3232,4.5,Social Networking,40,33,free,0.0
3760,17.9,0.99,8,4.0,Photo & Video,43,5,paid,7.92
3761,176.98,4.99,2637,4.5,Games,37,10,paid,13158.630000000001
3762,601.39,0.0,3092,4.0,Games,37,1,free,0.0
3763,28.02,3.99,37,4.5,Games,40,1,paid,147.63
3764,161.87,0.0,8557,4.5,Games,37,1,free,0.0
3765,85.82,0.0,38,4.0,Games,40,11,free,0.0
3766,45.72,0.0,2092,5.0,Photo & Video,37,12,free,0.0
3767,210.08,9.99,271,4.5,Games,38,1,paid,2707.29
3768,15.88,0.0,20812,4.5,Games,38,1,free,0.0
3769,911.26,0.0,12124,4.5,Games,37,10,free,0.0
3770,241.25,0.0,3491,4.5,Games,40,1,free,0.0
3771,74.31,0.99,12,4.5,Finance,37,2,paid,11.879999999999999
3772,41.7,0.0,5,2.5,Lifestyle,38,1,free,0.0
3773,143.19,0.0,2224,4.5,Games,40,1,free,0.0
3774,48.74,4.99,808,4.0,Entertainment,37,1,paid,4031.92
3775,10.23,3.99,42,1.0,Entertainment,38,1,paid,167.58
3776,256.92,0.0,1689,4.5,Games,38,11,free,0.0
3777,96.53,0.0,66,5.0,Entertainment,37,3,free,0.0
3778,178.47,0.0,0,0.0,Games,40,1,free,0.0
3779,162.29,4.99,1575,3.5,Productivity,37,27,paid,7859.25
3780,11.16,0.0,9,1.0,Games,40,1,free,0.0
3781,156.74,0.0,2523,4.5,Games,38,1,free,0.0
3782,30.14,4.99,134,4.5,Reference,37,2,paid,668.6600000000001
3783,32.82,0.0,0,0.0,Health & Fitness,43,16,free,0.0
3784,51.1,0.0,79074,5.0,Games,38,1,free,0.0
3785,30.11,0.0,1210,4.5,Games,40,1,free,0.0
3786,219.55,0.0,1425,4.5,Games,38,12,free,0.0
3787,113.31,0.0,0,0.0,Photo & Video,37,3,free,0.0
3788,11.75,0.0,0,0.0,Lifestyle,38,1,free,0.0
3789,124.24,0.0,180,4.0,Social Networking,37,1,free,0.0
3790,177.94,0.0,604,3.5,Education,37,1,free,0.0
3791,60.61,0.0,330,3.5,Lifestyle,37,1,free,0.0
3792,100.84,2.99,70,4.0,Education,38,1,paid,209.3
3793,171.17,2.99,30,3.5,Education,38,1,paid,89.7
3794,1831.31,4.99,262,4.0,Games,37,10,paid,1307.38
3795,45.67,0.0,3774,4.5,Games,38,1,free,0.0
3796,83.24,0.0,25683,5.0,Photo & Video,37,1,free,0.0
3797,345.74,0.0,1449,4.5,Games,38,10,free,0.0
3798,95.97,0.0,2288,5.0,Games,37,11,free,0.0
3799,85.74,0.99,71,4.5,Utilities,37,1,paid,70.29
3800,70.94,0.0,790,2.0,Finance,38,1,free,0.0
3801,7.91,0.0,0,0.0,Travel,37,34,free,0.0
3802,120.71,0.0,201,4.0,Games,38,24,free,0.0
3803,60.99,0.0,176514,4.5,Games,38,1,free,0.0
3804,1315.41,4.99,192,3.5,Games,37,1,paid,958.08
3805,24.7,0.0,1214,2.5,Entertainment,37,1,free,0.0
3806,172.26,0.0,1428,4.5,Games,38,14,free,0.0
3807,216.9,0.0,191,4.5,Games,40,1,free,0.0
3808,391.27,3.99,21,3.5,Games,38,1,paid,83.79
3809,118.82,0.0,111,4.0,Games,38,1,free,0.0
3810,215.61,0.0,1559,4.0,Games,40,1,free,0.0
3811,38.61,0.0,1,4.0,Games,40,2,free,0.0
3812,92.24,0.0,15,3.0,News,37,1,free,0.0
3813,2868.92,5.99,100,3.5,Games,25,1,paid,599.0
3814,459.09,2.99,9,3.5,Games,38,16,paid,26.910000000000004
3815,16.65,0.0,281,3.5,Social Networking,38,17,free,0.0
3816,53.26,0.0,12779,5.0,Photo & Video,37,9,free,0.0
3817,163.79,0.99,224,3.0,Games,40,1,paid,221.76
3818,120.81,4.99,517,4.5,Games,38,10,paid,2579.83
3819,30.99,0.0,212,4.5,Games,37,15,free,0.0
3820,323.67,0.0,0,0.0,Games,40,1,free,0.0
3821,581.73,1.99,70,3.0,Entertainment,38,6,paid,139.3
3822,551.48,0.0,2088,4.5,Games,38,1,free,0.0
3823,611.18,2.99,124,4.5,Games,38,9,paid,370.76000000000005
3824,128.87,2.99,94,4.5,Productivity,38,20,paid,281.06
3825,52.81,4.99,99,4.0,Games,40,16,paid,494.01000000000005
3826,22.45,0.0,0,0.0,Book,38,1,free,0.0
3827,980.29,0.0,2005,4.5,Games,37,1,free,0.0
3828,106.94,0.0,3874,4.5,Games,38,11,free,0.0
3829,91.35,0.0,35,4.5,Social Networking,37,1,free,0.0
3830,1.66,0.99,0,0.0,Entertainment,40,24,paid,0.0
3831,102.56,0.0,733,4.5,Games,38,1,free,0.0
3832,84.29,0.0,377,4.5,Games,37,6,free,0.0
3833,36.35,0.0,1198,5.0,Medical,37,9,free,0.0
3834,285.53,3.99,1,4.0,Games,37,14,paid,3.99
3835,762.06,0.0,238,3.5,Games,37,1,free,0.0
3836,116.04,0.0,3173,5.0,Shopping,37,1,free,0.0
3837,244.19,0.99,0,0.0,Games,43,1,paid,0.0
3838,99.88,0.0,0,0.0,Health & Fitness,37,3,free,0.0
3839,888.41,0.0,3537,4.5,Games,38,11,free,0.0
3840,13.87,0.0,7,1.5,Games,40,1,free,0.0
3841,82.02,0.99,16,4.5,Games,40,1,paid,15.84
3842,83.98,19.99,52,4.0,Music,37,2,paid,1039.48
3843,23.04,1.99,361,4.0,Games,37,1,paid,718.39
3844,52.49,0.0,3,3.5,Games,38,4,free,0.0
3845,622.77,0.0,730,4.5,Games,37,12,free,0.0
3846,49.09,0.0,0,0.0,Book,38,1,free,0.0
3847,40.05,0.0,0,0.0,Games,40,1,free,0.0
3848,239.1,2.99,138,4.0,Games,38,1,paid,412.62
3849,402.46,1.99,255,4.5,Games,40,1,paid,507.45
3850,55.93,0.0,960,5.0,Health & Fitness,37,12,free,0.0
3851,191.94,0.0,1666,4.5,Games,37,1,free,0.0
3852,275.67,0.99,14,3.5,Games,38,31,paid,13.86
3853,146.83,0.0,16305,4.5,Games,37,10,free,0.0
3854,233.81,2.99,49,3.5,Education,40,17,paid,146.51000000000002
3855,30.55,0.0,8,4.0,Utilities,40,1,free,0.0
3856,437.12,2.99,181,4.5,Games,40,1,paid,541.19
3857,55.05,0.99,53,4.5,Games,43,16,paid,52.47
3858,342.72,0.0,392,4.0,Games,43,1,free,0.0
3859,216.45,2.99,141,4.0,Education,38,58,paid,421.59000000000003
3860,468.95,2.99,173,4.0,Education,38,58,paid,517.27
3861,679.3,2.99,200,4.5,Games,38,1,paid,598.0
3862,153.73,0.0,4721,4.0,Games,37,1,free,0.0
3863,1038.77,0.0,20621,4.0,Games,38,1,free,0.0
3864,175.55,0.0,6051,4.5,Games,37,12,free,0.0
3865,33.92,0.0,227,5.0,Entertainment,37,6,free,0.0
3866,59.83,0.0,1702,4.5,Food & Drink,37,9,free,0.0
3867,211.96,0.99,4,5.0,Games,43,9,paid,3.96
3868,55.16,2.99,76,3.5,Games,37,1,paid,227.24
3869,12.71,2.99,1,5.0,Education,43,1,paid,2.99
3870,87.24,0.0,1354,4.5,Games,38,11,free,0.0
3871,126.03,0.0,1593,4.5,Games,37,11,free,0.0
3872,45.78,2.99,152,4.5,Games,40,1,paid,454.48
3873,45.75,0.0,878,4.5,Games,37,13,free,0.0
3874,212.69,0.0,0,0.0,Games,38,1,free,0.0
3875,138.69,0.0,23015,4.5,Games,38,11,free,0.0
3876,273.65,1.99,29,3.0,Education,38,18,paid,57.71
3877,74.98,0.0,23,2.5,Shopping,38,1,free,0.0
3878,26.95,0.0,0,0.0,Games,38,4,free,0.0
3879,45.6,0.0,490,2.5,Lifestyle,37,1,free,0.0
3880,54.36,4.99,379,4.0,Games,43,1,paid,1891.21
3881,226.3,0.0,3250,4.0,Games,37,21,free,0.0
3882,185.48,2.99,32,4.5,Games,37,1,paid,95.68
3883,129.13,3.99,278,4.5,Games,40,1,paid,1109.22
3884,173.36,0.0,4815,4.5,Games,38,3,free,0.0
3885,101.18,0.0,425,4.0,Games,38,11,free,0.0
3886,94.91,0.0,25,4.0,Games,38,1,free,0.0
3887,97.87,0.0,1105,4.5,Games,38,1,free,0.0
3888,137.64,4.99,23,4.5,Games,38,32,paid,114.77000000000001
3889,1055.76,0.0,352,4.0,Games,25,1,free,0.0
3890,591.59,0.0,26990,4.5,Games,38,5,free,0.0
3891,132.11,0.99,2737,4.5,Games,40,1,paid,2709.63
3892,10.15,0.0,14,4.5,Reference,37,2,free,0.0
3893,10.84,1.99,628,2.0,Utilities,37,1,paid,1249.72
3894,46.34,3.99,43,4.5,Book,37,1,paid,171.57000000000002
3895,50.96,0.0,5469,4.5,Games,38,1,free,0.0
3896,120.75,0.0,7072,4.5,Games,37,10,free,0.0
3897,44.66,0.0,148,4.0,Games,37,14,free,0.0
3898,222.09,0.0,105,3.0,Entertainment,37,1,free,0.0
3899,15.28,0.0,0,0.0,Catalogs,37,1,free,0.0
3900,60.48,0.0,91,4.0,Education,38,2,free,0.0
3901,38.65,1.99,1838,5.0,Games,38,1,paid,3657.62
3902,106.34,0.0,11,5.0,Business,37,1,free,0.0
3903,330.96,7.99,26,5.0,Education,38,8,paid,207.74
3904,146.03,0.0,1235,4.5,Games,38,33,free,0.0
3905,65.55,4.99,497,4.5,Games,37,16,paid,2480.03
3906,322.39,0.0,54,4.5,Games,37,1,free,0.0
3907,41.25,1.99,33,3.5,Sports,37,10,paid,65.67
3908,14.75,3.99,448,2.0,Health & Fitness,13,1,paid,1787.52
3909,283.04,0.0,4104,4.5,Games,37,1,free,0.0
3910,17.0,1.99,13,3.0,Entertainment,37,1,paid,25.87
3911,27.78,0.0,2554,4.5,Games,40,16,free,0.0
3912,34.51,0.0,3757,4.5,Games,40,1,free,0.0
3913,868.54,8.99,451,4.0,Games,37,1,paid,4054.4900000000002
3914,71.27,0.0,5717,4.5,Games,40,1,free,0.0
3915,227.58,0.99,0,0.0,Games,43,1,paid,0.0
3916,70.27,1.99,11,3.5,Games,40,1,paid,21.89
3917,70.97,0.0,8922,4.5,Games,38,3,free,0.0
3918,4.88,0.0,0,0.0,Games,37,2,free,0.0
3919,145.62,0.0,1245,4.0,Games,37,1,free,0.0
3920,118.68,3.99,898,4.5,Games,38,13,paid,3583.02
3921,550.1,0.0,837,4.0,Games,37,22,free,0.0
3922,50.3,2.99,41,4.5,Games,40,2,paid,122.59
3923,232.33,1.99,333,4.5,Games,37,1,paid,662.67
3924,462.43,0.0,1050,4.5,Entertainment,37,6,free,0.0
3925,285.96,0.0,2508,4.5,Games,38,1,free,0.0
3926,92.91,0.0,0,0.0,Games,37,5,free,0.0
3927,263.7,0.0,1984,3.5,Games,37,1,free,0.0
3928,61.74,0.0,1019,4.5,Finance,37,1,free,0.0
3929,152.51,2.99,153,4.0,Games,40,1,paid,457.47
3930,197.93,0.0,7075,4.5,Games,38,1,free,0.0
3931,72.83,4.99,110,4.0,Productivity,37,4,paid,548.9
3932,127.86,0.0,0,0.0,Games,43,1,free,0.0
3933,78.21,0.0,0,0.0,Games,37,1,free,0.0
3934,669.12,4.99,1334,4.0,Games,25,6,paid,6656.66
3935,234.83,3.99,978,4.5,Games,38,11,paid,3902.2200000000003
3936,477.83,0.0,9289,4.5,Games,37,1,free,0.0
3937,488.26,0.0,1,4.0,Games,38,1,free,0.0
3938,367.82,0.0,8394,4.5,Games,37,45,free,0.0
3939,129.28,0.0,1203,4.5,Games,40,1,free,0.0
3940,7.58,0.0,134,2.5,Photo & Video,37,1,free,0.0
3941,940.59,2.99,28,3.5,Education,37,3,paid,83.72
3942,118.43,0.0,247809,4.5,Entertainment,37,13,free,0.0
3943,211.03,0.0,11060,4.5,Games,37,1,free,0.0
3944,30.64,0.99,0,0.0,Social Networking,38,2,paid,0.0
3945,44.02,0.0,0,0.0,Lifestyle,38,2,free,0.0
3946,103.22,0.99,374,4.5,Games,38,1,paid,370.26
3947,45.53,0.0,429,4.0,Games,40,1,free,0.0
3948,1491.25,4.99,58,4.0,Games,38,6,paid,289.42
3949,130.04,0.0,29886,4.5,Games,38,12,free,0.0
3950,343.01,0.0,66004,4.5,Games,37,12,free,0.0
3951,142.68,0.0,7749,4.5,Games,38,1,free,0.0
3952,48.77,0.0,138,3.5,Utilities,37,1,free,0.0
3953,136.46,0.99,256,4.0,Games,40,1,paid,253.44
3954,142.88,0.99,763,4.5,Games,40,1,paid,755.37
3955,146.7,0.99,1079,3.5,Games,40,1,paid,1068.21
3956,165.54,0.0,23298,4.5,Games,38,1,free,0.0
3957,146.69,0.99,958,4.5,Games,40,1,paid,948.42
3958,150.23,0.99,806,4.5,Games,40,1,paid,797.9399999999999
3959,46.04,0.0,0,0.0,Social Networking,37,5,free,0.0
3960,242.72,1.99,26,4.5,Games,38,2,paid,51.74
3961,94.82,0.0,355,3.0,Music,25,1,free,0.0
3962,278.18,0.0,63,4.0,Games,37,6,free,0.0
3963,4.49,1.99,138,2.5,Utilities,37,1,paid,274.62
3964,28.21,0.0,304,4.5,Games,37,1,free,0.0
3965,44.31,3.99,207,5.0,Book,37,1,paid,825.9300000000001
3966,38.68,1.99,82,4.5,Book,37,1,paid,163.18
3967,102.62,0.0,1546,4.5,Games,37,4,free,0.0
3968,72.26,0.0,275,4.5,Education,37,1,free,0.0
3969,29.65,0.0,0,0.0,Games,40,2,free,0.0
3970,46.95,0.0,0,0.0,Games,38,1,free,0.0
3971,117.92,0.0,1,5.0,Entertainment,37,1,free,0.0
3972,164.14,0.0,1252,4.5,Games,37,4,free,0.0
3973,158.24,0.0,453,4.0,Games,37,8,free,0.0
3974,31.5,0.0,6479,4.5,Games,40,2,free,0.0
3975,126.97,0.0,0,0.0,Health & Fitness,37,2,free,0.0
3976,192.08,0.99,12,5.0,Games,40,1,paid,11.879999999999999
3977,23.75,0.0,367,3.0,Entertainment,37,1,free,0.0
3978,65.34,0.0,1506,3.5,Finance,37,1,free,0.0
3979,46.78,1.99,105,4.5,Music,37,1,paid,208.95
3980,62.52,1.99,309,4.0,Games,38,1,paid,614.91
3981,127.15,0.0,7907,4.5,Business,11,1,free,0.0
3982,165.82,0.0,5753,4.0,Games,38,1,free,0.0
3983,101.22,0.0,1324,4.5,Games,38,2,free,0.0
3984,65.91,2.99,114,4.5,Entertainment,37,2,paid,340.86
3985,384.94,4.99,3742,4.0,Games,37,1,paid,18672.58
3986,148.8,0.0,0,0.0,Games,40,1,free,0.0
3987,118.75,0.0,7,4.5,Games,40,1,free,0.0
3988,37.59,0.0,10278,4.5,Games,43,2,free,0.0
3989,105.77,0.0,1465,4.5,Games,38,5,free,0.0
3990,102.32,0.0,0,0.0,Finance,38,1,free,0.0
3991,37.25,0.0,1,5.0,Photo & Video,37,2,free,0.0
3992,381.66,2.99,648,4.5,Games,40,1,paid,1937.5200000000002
3993,15.16,0.0,346,4.0,Entertainment,37,1,free,0.0
3994,212.18,0.0,263,4.0,Games,38,11,free,0.0
3995,355.81,4.99,225,4.0,Games,37,1,paid,1122.75
3996,435.73,0.0,854,5.0,Games,37,1,free,0.0
3997,91.33,0.0,4260,3.5,Games,38,45,free,0.0
3998,68.49,0.0,252,5.0,Photo & Video,37,5,free,0.0
3999,36.02,4.99,1249,4.5,Photo & Video,37,11,paid,6232.51
4000,104.77,2.99,37,4.0,Education,38,1,paid,110.63000000000001
4001,120.72,2.99,5,4.5,Education,40,1,paid,14.950000000000001
4002,281.98,0.0,199,4.0,Games,38,1,free,0.0
4003,62.65,0.0,0,0.0,Games,38,2,free,0.0
4004,101.16,0.0,5805,4.5,Games,38,7,free,0.0
4005,58.15,0.99,118,4.0,Games,40,13,paid,116.82
4006,207.32,1.99,19,3.5,Games,38,1,paid,37.81
4007,37.49,0.0,2436,4.5,Photo & Video,37,1,free,0.0
4008,45.28,9.99,15,2.5,Reference,24,1,paid,149.85
4009,71.86,0.99,0,0.0,News,37,3,paid,0.0
4010,722.73,1.99,22,2.5,Education,38,1,paid,43.78
4011,722.8,1.99,142,3.0,Education,24,1,paid,282.58
4012,213.71,11.99,0,0.0,Education,38,1,paid,0.0
4013,2070.04,9.99,0,0.0,Games,40,2,paid,0.0
4014,8.24,0.0,2,3.5,Games,40,1,free,0.0
4015,105.9,0.99,20,4.0,Games,35,1,paid,19.8
4016,174.43,2.99,0,0.0,Games,40,9,paid,0.0
4017,316.69,0.0,1460,4.5,Games,38,21,free,0.0
4018,192.3,0.0,795,4.0,Games,38,10,free,0.0
4019,27.93,0.0,891,4.5,Productivity,37,11,free,0.0
4020,33.96,0.0,17489,5.0,Lifestyle,37,1,free,0.0
4021,59.71,3.99,49,4.5,Book,37,1,paid,195.51000000000002
4022,182.51,2.99,44,3.5,Education,38,3,paid,131.56
4023,100.55,1.99,816,4.5,Games,38,1,paid,1623.84
4024,159.67,0.0,58738,4.5,Games,38,1,free,0.0
4025,46.38,0.0,455,4.0,Games,37,1,free,0.0
4026,105.85,0.0,1655,4.0,Finance,37,1,free,0.0
4027,480.0,0.0,285,4.5,Games,38,4,free,0.0
4028,55.17,0.0,0,0.0,Games,40,1,free,0.0
4029,32.08,0.0,0,0.0,Games,40,2,free,0.0
4030,86.6,0.0,0,0.0,Games,40,2,free,0.0
4031,289.39,4.99,1752,4.0,Games,37,8,paid,8742.48
4032,1422.75,3.99,47,2.5,Book,37,1,paid,187.53
4033,108.84,0.0,7109,3.5,Music,37,1,free,0.0
